src,key1,key2,sortorder,firstbook,firstchapter,firstverse
"latin","desero","verb","desero","Matthew","23","38"
"latin","deserta","noun","deserta","Galatians","4","27"
"latin","desertum","noun","desertum","Matthew","3","1"
"latin","desertus","adjective","desertus","Matthew","14","15"
"latin","deservio","verb","deservio","Mark","3","9"
"latin","desiderans","adjective","desiderans","Philippians","4","1"
"latin","desiderium","noun","desiderium","Luke","22","15"
"latin","desidero","verb","desidero","Mark","14","63"
"latin","designo","verb","designo","Luke","10","1"
"latin","desino","verb","desino","Acts","13","10"
"latin","desolatio","noun","desolatio","Matthew","24","15"
"latin","desolo","verb","desolo","Matthew","12","25"
"latin","despero","verb","despero","Luke","6","35"
"latin","despicio","verb","despicio","Acts","17","30"
"latin","despolio","verb","despolio","Luke","10","30"
"latin","despondeo","verb","despondeo","II_Corinthians","11","2"
"latin","desponsor","verb","desponsor","Matthew","1","18"
"latin","despumo","verb","despumo","Jude","1","13"
"latin","destinatum","noun","destinatum","Philippians","3","14"
"latin","destino","verb","destino","I_Corinthians","4","9"
"latin","destituo","verb","destituo","II_Corinthians","4","8"
"latin","destructio","noun","destructio","II_Corinthians","10","4"
"latin","destruo","verb","destruo","Matthew","24","2"
"latin","desum","verb","desum","Matthew","19","20"
"latin","desuper","adverb","desuper","Matthew","21","7"
"latin","desursum","adverb","desursum","John","3","31"
"latin","deterior","adjective","deterior","John","2","10"
"latin","deterius","adverb","deterius","Mark","5","26"
"latin","detestor","verb","detestor","Matthew","26","74"
"latin","detineo","verb","detineo","Luke","4","42"
"latin","detractio","noun","detractio","II_Corinthians","12","20"
"latin","detractor","noun","detractor","Romans","1","30"
"latin","detraho","verb","detraho","Acts","19","33"
"latin","detrimentum","noun","detrimentum","Matthew","16","26"
"latin","deturpo","verb","deturpo","I_Corinthians","11","4"
"latin","deus","noun","deus","Matthew","1","23"
"latin","devasto","verb","devasto","Acts","8","3"
"latin","devenio","verb","devenio","Acts","9","32"
"latin","deverto","verb","deverto","Luke","9","12"
"latin","devito","verb","devito","II_Corinthians","8","20"
"latin","devorator","noun","devorator","Luke","7","34"
"latin","devoro","verb","devoro","Mark","12","40"
"latin","devotio","noun","devotio","Acts","23","14"
"latin","devoveo","verb","devoveo","Acts","23","12"
"latin","dext(e)ra","noun","dextra","Matthew","6","3"
"latin","dexter","adjective","dexter","Matthew","5","29"
"latin","diabolus","noun","diabolus","Matthew","4","1"
"latin","diaconus","noun","diaconus","Philippians","1","1"
"latin","diadema","noun","diadema","Revelation","12","3"
"latin","dico","verb","dico","Matthew","1","20"
"latin","didragma","noun","didragma","Matthew","17","24"
"latin","dies","noun","dies","Matthew","2","1"
"latin","diffamo","verb","diffamo","Matthew","9","31"
"latin","differo","verb","differo","Acts","24","22"
"latin","difficilis","adjective","difficilis","Matthew","19","23"
"latin","diffidentia","noun","diffidentia","Romans","4","20"
"latin","diffundo","verb","diffundo","Acts","1","18"
"latin","digitus","noun","digitus","Matthew","23","4"
"latin","digne","adverb","digne","Romans","16","2"
"latin","dignor","verb","dignor","II_Thessalonians","1","11"
"latin","dignus","adjective","dignus","Matthew","3","8"
"latin","diiudico","verb","diiudico","Matthew","16","4"
"latin","dilanio","verb","dilanio","Luke","9","39"
"latin","dilatio","noun","dilatio","Acts","25","17"
"latin","dilato","verb","dilato","Matthew","23","5"
"latin","dilectio","noun","dilectio","John","5","42"
"latin","dilectus","adjective","dilectus","Matthew","12","18"
"latin","dilectus","noun","dilectus","Romans","16","5"
"latin","diligenter","adverb","diligenter","Matthew","2","7"
"latin","diligentia","noun","diligentia","Acts","5","23"
"latin","diligo","verb","diligo","Matthew","3","17"
"latin","diluculum","noun","diluculum","Mark","1","35"
"latin","diluvium","noun","diluvium","Matthew","24","38"
"latin","dimidium","noun","dimidium","Mark","6","23"
"latin","dimitto","verb","dimitto","Matthew","1","19"
"latin","dinumero","verb","dinumero","Revelation","7","9"
"latin","directus","adjective","directus","Luke","3","5"
"latin","dirigo","verb","dirigo","Luke","1","79"
"latin","diripio","verb","diripio","Matthew","12","29"
"latin","dirumpo","verb","dirumpo","Matthew","7","6"
"latin","diruo","verb","diruo","Acts","15","16"
"latin","discedo","verb","discedo","Matthew","7","23"
"latin","disceptatio","noun","disceptatio","Romans","14","1"
"latin","discepto","verb","discepto","Acts","11","2"
"latin","discerno","verb","discerno","Acts","15","9"
"latin","discerpo","verb","discerpo","Mark","1","26"
"latin","discessio","noun","discessio","Acts","20","29"
"latin","disciplina","noun","disciplina","Ephesians","6","4"
"latin","discipula","noun","discipula","John","20","18"
"latin","discipulus","noun","discipulus","Matthew","5","1"
"latin","disco","verb","disco","Matthew","2","7"
"latin","discretio","noun","discretio","I_Corinthians","12","10"
"latin","discubitus","noun","discubitus","Mark","12","39"
"latin","discumbo","verb","discumbo","Matthew","9","10"
"latin","discus","noun","discus","Matthew","14","8"
"latin","dispensatio","noun","dispensatio","I_Corinthians","9","17"
"latin","dispensator","noun","dispensator","Luke","12","42"
"latin","disperdo","verb","disperdo","Acts","13","41"
"latin","dispergo","verb","dispergo","Matthew","26","31"
"latin","dispersio","noun","dispersio","John","7","35"
"latin","dispertior","verb","dispertior","Mark","3","25"
"latin","dispicio","verb","dispicio","Acts","6","1"
"latin","dispono","verb","dispono","Luke","22","29"
"latin","dispositio","noun","dispositio","Acts","7","53"
"latin","disputo","verb","disputo","Mark","9","33"
"latin","disseco","verb","disseco","Acts","5","33"
"latin","dissemino","verb","dissemino","Acts","13","49"
"latin","dissensio","noun","dissensio","John","7","43"
"latin","dissero","verb","dissero","Matthew","13","36"
"latin","dissipo","verb","dissipo","Luke","9","39"
"latin","dissolvo","verb","dissolvo","Mark","14","58"
"latin","distinctio","noun","distinctio","Romans","3","22"
"latin","distribuo","verb","distribuo","Luke","9","16"
"latin","diu","adverb","diu","Acts","20","9"
"latin","diurnus","adjective","diurnus","Matthew","20","2"
"latin","diversorium","noun","diversorium","Luke","2","7"
"latin","dives","adjective","dives","Matthew","19","23"
"latin","divido","verb","divido","Matthew","12","25"
"latin","divinitas","noun","divinitas","Romans","1","20"
"latin","divino","verb","divino","Acts","16","16"
"latin","divinum","noun","divinum","Acts","17","29"
"latin","divinus","adjective","divinus","Romans","11","4"
"latin","divisio","noun","divisio","I_Corinthians","12","4"
"latin","divisor","noun","divisor","Luke","12","14"
"latin","divitiae","noun","divitiae","Matthew","13","22"
"latin","divulgo","verb","divulgo","Matthew","28","15"
"latin","do","verb","do","Matthew","4","9"
"latin","doceo","verb","doceo","Matthew","4","23"
"latin","docibilis","adjective","docibilis","John","6","45"
"latin","doctor","noun","doctor","Matthew","22","35"
"latin","doctrina","noun","doctrina","Matthew","7","28"
"latin","dogma","noun","dogma","Acts","16","4"
"latin","doleo","verb","doleo","Luke","2","48"
"latin","dolor","noun","dolor","Matthew","24","8"
"latin","dolose","adverb","dolose","Romans","3","13"
"latin","dolus","noun","dolus","Matthew","26","4"
"latin","domestici","noun","domestici","Matthew","10","25"
"latin","domesticus","adjective","domesticus","Romans","16","5"
"latin","domi","adverb","domi","Mark","9","32"
"latin","domicilium","noun","domicilium","Mark","5","3"
"latin","dominatio","noun","dominatio","Ephesians","1","21"
"latin","dominator","noun","dominator","Jude","1","4"
"latin","dominicus","adjective","dominicus","I_Corinthians","11","20"
"latin","dominor","verb","dominor","Matthew","20","25"
"latin","dominus","noun","dominus","Matthew","1","20"
"latin","domo","verb","domo","Mark","5","4"
"latin","domus","noun","domus","Matthew","2","11"
"latin","donatio","noun","donatio","Romans","5","17"
"latin","donec","subjunction","donec","Matthew","1","25"
"latin","dono","verb","dono","Mark","15","45"
"latin","donum","noun","donum","Matthew","23","18"
"latin","dormio","verb","dormio","Matthew","8","24"
"latin","dormitio","noun","dormitio","John","11","13"
"latin","dormito","verb","dormito","Matthew","25","5"
"latin","dorsum","noun","dorsum","Romans","11","10"
"latin","draco","noun","draco","Revelation","12","3"
"latin","dragma","noun","dragma","Luke","15","8"
"latin","dubitatio","noun","dubitatio","Acts","10","29"
"latin","dubito","verb","dubito","Matthew","14","31"
"latin","dubium","noun","dubium","I_Corinthians","15","27"
"latin","dubius","adjective","dubius","I_Timothy","6","7"
"latin","ducatus","noun","ducatus","Matthew","15","14"
"latin","ducenti","cardinal_numeral","ducenti","Mark","6","37"
"latin","duco","verb","duco","Matthew","4","1"
"latin","dulcis","adjective","dulcis","Romans","16","18"
"latin","dum","subjunction","dum","Matthew","2","9"
"latin","dummodo","subjunction","dummodo","Acts","20","24"
"latin","duo","cardinal_numeral","duo","Matthew","4","18"
"latin","duodecim","cardinal_numeral","duodecim","Matthew","9","20"
"latin","duodecimus","ordinal_numeral","duodecimus","Revelation","21","20"
"latin","duplex","adjective","duplex","Revelation","18","6"
"latin","duplico","verb","duplico","Revelation","18","6"
"latin","duplus","adjective","duplus","Matthew","23","15"
"latin","dupondius","noun","dupondius","Luke","12","6"
"latin","dure","adverb","dure","II_Corinthians","13","10"
"latin","duritia","noun","duritia","Matthew","19","8"
"latin","durus","adjective","durus","Matthew","25","24"
"latin","dux","noun","dux","Matthew","2","6"
"latin","dysenteria","noun","dysenteria","Acts","28","8"
"latin","ebrietas","noun","ebrietas","Luke","21","34"
"latin","ebriosus","adjective","ebriosus","I_Corinthians","5","11"
"latin","ebrius","adjective","ebrius","Matthew","24","49"
"latin","ebur","noun","ebur","Revelation","18","12"
"latin","ecce","interjection","ecce","Matthew","1","20"
"latin","ecclesia","noun","ecclesia","Matthew","16","18"
"latin","edictum","noun","edictum","Luke","2","1"
"latin","edissero","verb","edissero","Matthew","15","15"
"latin","edo","verb","edo","Matthew","12","4"
"latin","edoceo","verb","edoceo","Acts","18","25"
"latin","educo I","verb","educo","Matthew","13","48"
"latin","educo II","verb","educo","Ephesians","6","4"
"latin","effero","verb","effero","Luke","7","12"
"latin","efficio","verb","efficio","Matthew","13","22"
"latin","effigies","noun","effigies","Mark","16","12"
"latin","effodio","verb","effodio","Matthew","6","19"
"latin","effugio","verb","effugio","Acts","19","16"
"latin","effundo","verb","effundo","Matthew","9","17"
"latin","egenus","adjective","egenus","John","12","5"
"latin","egeo","verb","egeo","Matthew","26","65"
"latin","ego","personal_pronoun","ego","Matthew","2","8"
"latin","egredior","verb","egredior","Matthew","9","32"
"latin","eicio","verb","eicio","Matthew","7","4"
"latin","eiulo","verb","eiulo","Mark","5","38"
"latin","electio","noun","electio","Acts","9","15"
"latin","elementum","noun","elementum","Galatians","4","3"
"latin","elemosyna","noun","elemosyna","Matthew","6","2"
"latin","elevo","verb","elevo","Mark","1","31"
"latin","elido","verb","elido","Mark","9","19"
"latin","eligo","verb","eligo","Matthew","12","18"
"latin","eloquens","adjective","eloquens","Acts","18","24"
"latin","eloquium","noun","eloquium","Romans","3","2"
"latin","eloquor","verb","eloquor","Acts","2","4"
"latin","emendo","verb","emendo","Luke","23","16"
"latin","emineo","verb","emineo","II_Corinthians","9","14"
"latin","emitto","verb","emitto","Matthew","15","17"
"latin","emo","verb","emo","Matthew","13","44"
"latin","emorior","verb","emorior","Romans","4","19"
"latin","emundatio","noun","emundatio","Mark","1","44"
"latin","enarro","verb","enarro","John","1","18"
"latin","enato","verb","enato","Acts","27","42"
"latin","enavigo","verb","enavigo","Luke","8","26"
"latin","encenium","noun","encenium","John","10","22"
"latin","enigma","noun","enigma","I_Corinthians","13","12"
"latin","enim","adverb","enim","Matthew","1","20"
"latin","enutrio","verb","enutrio","Acts","7","21"
"latin","eo","adverb","eo","Mark","4","6"
"latin","eo","verb","eo","Matthew","2","8"
"latin","epicureus","adjective","epicureus","Acts","17","18"
"latin","episcopatus","noun","episcopatus","Acts","1","20"
"latin","episcopus","noun","episcopus","Acts","20","28"
"latin","epistula","noun","epistula","Acts","9","2"
"latin","eppheta","foreign_word","eppheta","Mark","7","34"
"latin","epulae","noun","epulae","Jude","1","12"
"latin","epulor","verb","epulor","Luke","12","19"
"latin","eques","noun","eques","Acts","23","23"
"latin","equester","adjective","equester","Revelation","9","16"
"latin","equus","noun","equus","Revelation","6","2"
"latin","eradico","verb","eradico","Matthew","13","29"
"latin","erga","preposition","erga","Luke","10","41"
"latin","ergo","adverb","ergo","Matthew","1","17"
"latin","erigo","verb","erigo","Luke","1","69"
"latin","eripio","verb","eripio","Acts","7","10"
"latin","erogo","verb","erogo","Mark","5","26"
"latin","erro","verb","erro","Matthew","18","12"
"latin","error","noun","error","Matthew","24","24"
"latin","erubesco","verb","erubesco","Luke","9","26"
"latin","eructo","verb","eructo","Matthew","13","35"
"latin","erudio","verb","erudio","Luke","1","4"
"latin","eruditor","noun","eruditor","Romans","2","20"
"latin","erugo","noun","erugo","Matthew","6","19"
"latin","erumpo","verb","erumpo","Galatians","4","27"
"latin","eruo","verb","eruo","Matthew","5","29"
"latin","esca","noun","esca","Matthew","3","4"
"latin","esurio","verb","esurio","Matthew","4","2"
"latin","et","adverb","et","Matthew","5","39"
"latin","et","conjunction","et","Matthew","1","2"
"latin","etenim","adverb","etenim","Luke","1","66"
"latin","ethnicus","adjective","ethnicus","Matthew","5","47"
"latin","etiam","adverb","etiam","Matthew","11","9"
"latin","etsi","subjunction","etsi","II_Corinthians","13","4"
"latin","euge","interjection","euge","Matthew","25","21"
"latin","eunuchus","noun","eunuchus","Matthew","19","12"
"latin","evacuo","verb","evacuo","Romans","3","3"
"latin","evado","verb","evado","Acts","27","43"
"latin","evagino","verb","evagino","Acts","16","27"
